20.98333	 2.854	 0.258	4.3814	0.0001	0.0061	0.0005	6.0943e-003	6.0943e-003	2.25580e-002
21.00000	 2.864	 0.265	4.3798	0.0002	0.0063	0.0006	6.3223e-003	6.3223e-003	2.33267e-002
21.01667	 2.875	 0.275	4.3751	0.0003	0.0066	0.0006	6.5588e-003	6.5588e-003	2.41304e-002
21.03333	 2.887	 0.285	4.3704	0.0004	0.0068	0.0006	6.8042e-003	6.8042e-003	2.41304e-002
21.05000	 2.898	 0.297	4.3657	0.0005	0.0071	0.0007	7.0587e-003	7.0587e-003	2.58474e-002
21.06667	 2.908	 0.308	4.3610	0.0007	0.0073	0.0007	7.3292e-003	7.3292e-003	2.67867e-002
21.08333	 2.920	 0.317	4.3563	0.0008	0.0076	0.0007	7.5596e-003	7.5596e-003	2.75840e-002
21.10000	 2.935	 0.329	4.3516	0.0009	0.0078	0.0008	7.8376e-003	7.8376e-003	2.85597e-002
21.11667	 2.947	 0.344	4.3469	0.0011	0.0082	0.0008	8.1870e-003	8.1870e-003	2.97999e-002
21.13333	 2.960	 0.356	4.3423	0.0012	0.0085	0.0008	8.4650e-003	8.4650e-003	3.07847e-002
21.15000	 2.975	 0.368	4.3376	0.0013	0.0088	0.0009	8.7668e-003	8.7668e-003	3.18612e-002
21.16667	 2.990	 0.383	4.3330	0.0015	0.0091	0.0009	9.1162e-003	9.1162e-003	3.31159e-002
21.18333	 3.006	 0.398	4.3283	0.0017	0.0095	0.0010	9.4657e-003	9.4657e-003	3.43760e-002
21.20000	 3.023	 0.413	4.3237	0.0018	0.0098	0.0010	9.8389e-003	9.8389e-003	3.57281e-002
21.21667	 3.038	 0.430	4.3191	0.0020	0.0102	0.0011	1.0236e-002	1.0236e-002	3.71727e-002
21.23333	 3.057	 0.445	4.3145	0.0022	0.0106	0.0011	1.0585e-002	1.0585e-002	3.84504e-002
21.25000	 3.073	 0.463	4.3098	0.0024	0.0110	0.0012	1.1030e-002	1.1030e-002	4.00805e-002
21.26667	 3.092	 0.479	4.3052	0.0025	0.0114	0.0012	1.1403e-002	1.1403e-002	4.14577e-002
21.28333	 3.110	 0.498	4.3007	0.0027	0.0118	0.0013	1.1848e-002	1.1848e-002	4.31015e-002
21.30000	 3.130	 0.515	4.2961	0.0029	0.0123	0.0013	1.2269e-002	1.2269e-002	4.46659e-002
21.31667	 3.152	 0.535	4.2915	0.0032	0.0127	0.0014	1.2737e-002	1.2737e-002	4.64111e-002
21.33333	 3.171	 0.557	4.2869	0.0034	0.0133	0.0015	1.3253e-002	1.3253e-002	4.83377e-002
21.35000	 3.193	 0.575	4.2824	0.0036	0.0137	0.0015	1.3698e-002	1.3698e-002	5.00119e-002
21.36667	 3.214	 0.597	4.2778	0.0038	0.0142	0.0016	1.4214e-002	1.4214e-002	5.19550e-002
21.38333	 3.237	 0.618	4.2733	0.0041	0.0147	0.0017	1.4707e-002	1.4707e-002	5.38195e-002
21.40000	 3.259	 0.640	4.2687	0.0043	0.0152	0.0018	1.5246e-002	1.5246e-002	5.58670e-002
21.41667	 3.284	 0.662	4.2642	0.0046	0.0158	0.0018	1.5763e-002	1.5763e-002	5.78361e-002
21.43333	 3.309	 0.687	4.2597	0.0049	0.0164	0.0019	1.6350e-002	1.6350e-002	6.00765e-002
21.45000	 3.337	 0.711	4.2551	0.0052	0.0169	0.0020	1.6938e-002	1.6938e-002	6.23266e-002
21.46667	 3.363	 0.739	4.2506	0.0055	0.0176	0.0021	1.7597e-002	1.7597e-002	6.48497e-002
21.48333	 3.390	 0.765	4.2461	0.0058	0.0182	0.0022	1.8208e-002	1.8208e-002	6.72075e-002
21.50000	 3.417	 0.791	4.2416	0.0061	0.0188	0.0023	1.8843e-002	1.8843e-002	6.96634e-002
21.51667	 3.446	 0.818	4.2371	0.0064	0.0195	0.0024	1.9478e-002	1.9478e-002	7.21297e-002
21.53333	 3.477	 0.847	4.2327	0.0067	0.0202	0.0025	2.0161e-002	2.0161e-002	7.47830e-002
21.55000	 3.507	 0.877	4.2282	0.0071	0.0209	0.0027	2.0891e-002	2.0891e-002	7.76241e-002
21.56667	 3.540	 0.907	4.2237	0.0074	0.0216	0.0028	2.1598e-002	2.1598e-002	8.03881e-002
21.58333	 3.572	 0.940	4.2193	0.0078	0.0224	0.0029	2.2376e-002	2.2376e-002	8.34296e-002
21.60000	 3.607	 0.971	4.2148	0.0082	0.0231	0.0030	2.3130e-002	2.3130e-002	8.63942e-002
21.61667	 3.642	 1.006	4.2104	0.0086	0.0240	0.0032	2.3956e-002	2.3956e-002	8.96378e-002
21.63333	 3.677	 1.041	4.2059	0.0090	0.0248	0.0033	2.4782e-002	2.4782e-002	9.28940e-002
21.65000	 3.715	 1.075	4.2015	0.0094	0.0256	0.0035	2.5607e-002	2.5607e-002	9.61626e-002
21.66667	 3.753	 1.113	4.1971	0.0099	0.0265	0.0036	2.6504e-002	2.6504e-002	9.97124e-002
21.68333	 3.790	 1.151	4.1927	0.0103	0.0274	0.0038	2.7401e-002	2.7401e-002	1.03275e-001
21.70000	 3.829	 1.187	4.1883	0.0108	0.0283	0.0040	2.8275e-002	2.8275e-002	1.06762e-001
21.71667	 3.871	 1.226	4.1839	0.0113	0.0292	0.0041	2.9196e-002	2.9196e-002	1.10441e-001
21.73333	 3.913	 1.268	4.1795	0.0118	0.0302	0.0043	3.0188e-002	3.0188e-002	1.14404e-001
21.75000	 3.956	 1.310	4.1751	0.0123	0.0312	0.0045	3.1180e-002	3.1180e-002	1.18381e-001
21.76667	 4.000	 1.352	4.1707	0.0129	0.0322	0.0047	3.2196e-002	3.2196e-002	1.22463e-001
21.78333	 4.044	 1.396	4.1663	0.0134	0.0332	0.0049	3.3236e-002	3.3236e-002	1.26649e-001
21.80000	 4.089	 1.440	4.1620	0.0140	0.0343	0.0051	3.4276e-002	3.4276e-002	1.30850e-001
21.81667	 4.135	 1.484	4.1576	0.0146	0.0353	0.0053	3.5340e-002	3.5340e-002	1.35156e-001
21.83333	 4.181	 1.530	4.1533	0.0152	0.0364	0.0055	3.6427e-002	3.6427e-002	1.39567e-001
21.85000	 4.230	 1.576	4.1489	0.0158	0.0375	0.0057	3.7515e-002	3.7515e-002	1.43993e-001
21.86667	 4.279	 1.624	4.1446	0.0164	0.0387	0.0060	3.8674e-002	3.8674e-002	1.48708e-001
21.88333	 4.330	 1.673	4.1403	0.0171	0.0398	0.0062	3.9833e-002	3.9833e-002	1.53438e-001
21.90000	 4.381	 1.724	4.1359	0.0178	0.0410	0.0065	4.1040e-002	4.1040e-002	1.58366e-001
21.91667	 4.434	 1.774	4.1316	0.0185	0.0422	0.0067	4.2246e-002	4.2246e-002	1.63310e-001
21.93333	 4.486	 1.827	4.1273	0.0192	0.0435	0.0070	4.3500e-002	4.3500e-002	1.68453e-001
21.95000	 4.539	 1.879	4.1230	0.0200	0.0447	0.0073	4.4731e-002	4.4731e-002	1.73520e-001
21.96667	 4.593	 1.931	4.1187	0.0207	0.0460	0.0075	4.5985e-002	4.5985e-002	1.78694e-001
21.98333	 4.650	 1.985	4.1144	0.0215	0.0473	0.0078	4.7263e-002	4.7263e-002	1.83976e-001
22.00000	 4.709	 2.042	4.1101	0.0223	0.0486	0.0081	4.8613e-002	4.8613e-002	1.89552e-001
22.01667	 4.764	 2.100	4.1059	0.0232	0.0500	0.0084	5.0010e-002	5.0010e-002	1.95331e-001
22.03333	 4.819	 2.155	4.1016	0.0240	0.0513	0.0088	5.1312e-002	5.1312e-002	2.00753e-001
22.05000	 4.879	 2.210	4.0973	0.0249	0.0526	0.0091	5.2613e-002	5.2613e-002	2.06190e-001
22.06667	 4.938	 2.269	4.0931	0.0258	0.0540	0.0094	5.4034e-002	5.4034e-002	2.12110e-001
22.08333	 4.998	 2.328	4.0888	0.0267	0.0554	0.0097	5.5431e-002	5.5431e-002	2.17953e-001
22.10000	 5.061	 2.388	4.0846	0.0277	0.0569	0.0101	5.6852e-002	5.6852e-002	2.23905e-001
22.11667	 5.124	 2.450	4.0804	0.0286	0.0583	0.0105	5.8345e-002	5.8345e-002	2.30155e-001
22.13333	 5.186	 2.513	4.0761	0.0296	0.0598	0.0108	5.9837e-002	5.9837e-002	2.36423e-001
22.15000	 5.250	 2.575	4.0719	0.0307	0.0613	0.0112	6.1306e-002	6.1306e-002	2.42612e-001
22.16667	 5.314	 2.638	4.0677	0.0317	0.0628	0.0116	6.2822e-002	6.2822e-002	2.49007e-001
22.18333	 5.380	 2.702	4.0635	0.0328	0.0643	0.0120	6.4338e-002	6.4338e-002	2.55419e-001
22.20000	 5.445	 2.768	4.0593	0.0339	0.0659	0.0124	6.5902e-002	6.5902e-002	2.62037e-001
22.21667	 5.512	 2.832	4.0551	0.0350	0.0674	0.0128	6.7442e-002	6.7442e-002	2.68578e-001
22.23333	 5.579	 2.899	4.0509	0.0362	0.0690	0.0132	6.9029e-002	6.9029e-002	2.75325e-001
22.25000	 5.645	 2.966	4.0467	0.0373	0.0706	0.0137	7.0617e-002	7.0617e-002	2.82090e-001
22.26667	 5.716	 3.031	4.0425	0.0385	0.0722	0.0141	7.2181e-002	7.2181e-002	2.88776e-001
22.28333	 5.788	 3.102	4.0384	0.0398	0.0739	0.0146	7.3863e-002	7.3863e-002	2.95957e-001
22.30000	 5.857	 3.174	4.0342	0.0410	0.0756	0.0151	7.5570e-002	7.5570e-002	3.03252e-001
22.31667	 5.926	 3.242	4.0301	0.0423	0.0772	0.0155	7.7205e-002	7.7205e-002	3.10278e-001
22.33333	 5.998	 3.311	4.0259	0.0436	0.0788	0.0160	7.8840e-002	7.8840e-002	3.17322e-001
22.35000	 6.070	 3.383	4.0218	0.0450	0.0805	0.0165	8.0547e-002	8.0547e-002	3.24672e-001
22.36667	 6.141	 3.455	4.0176	0.0463	0.0823	0.0170	8.2254e-002	8.2254e-002	3.32040e-001
22.38333	 6.218	 3.525	4.0135	0.0477	0.0839	0.0175	8.3936e-002	8.3936e-002	3.39331e-001
22.40000	 6.289	 3.602	4.0094	0.0492	0.0858	0.0181	8.5762e-002	8.5762e-002	3.47218e-001
22.41667	 6.365	 3.673	4.0053	0.0506	0.0874	0.0186	8.7445e-002	8.7445e-002	3.54546e-001
22.43333	 6.440	 3.748	4.0011	0.0521	0.0892	0.0192	8.9247e-002	8.9247e-002	3.62376e-001
22.45000	 6.513	 3.823	3.9970	0.0536	0.0910	0.0198	9.1025e-002	9.1025e-002	3.70129e-001
22.46667	 6.588	 3.896	3.9929	0.0552	0.0928	0.0203	9.2755e-002	9.2755e-002	3.77708e-001
22.48333	 6.663	 3.970	3.9888	0.0567	0.0945	0.0209	9.4533e-002	9.4533e-002	3.85499e-001
22.50000	 6.741	 4.045	3.9848	0.0584	0.0963	0.0215	9.6311e-002	9.6311e-002	3.93311e-001
22.51667	 6.820	 4.123	3.9807	0.0600	0.0982	0.0221	9.8161e-002	9.8161e-002	4.01434e-001
22.53333	 6.898	 4.201	3.9766	0.0617	0.1000	0.0228	1.0003e-001	1.0003e-001	4.09676e-001
22.55000	 6.975	 4.279	3.9725	0.0634	0.1019	0.0234	1.0188e-001	1.0188e-001	4.17840e-001
22.56667	 7.056	 4.356	3.9685	0.0651	0.1037	0.0240	1.0371e-001	1.0371e-001	4.25928e-001
22.58333	 7.134	 4.436	3.9644	0.0668	0.1056	0.0247	1.0563e-001	1.0563e-001	4.34428e-001
22.60000	 7.212	 4.514	3.9604	0.0686	0.1075	0.0254	1.0748e-001	1.0748e-001	4.42656e-001
22.61667	 7.293	 4.592	3.9563	0.0705	0.1093	0.0261	1.0933e-001	1.0933e-001	4.50904e-001
22.63333	 7.372	 4.672	3.9523	0.0723	0.1113	0.0268	1.1125e-001	1.1125e-001	4.59469e-001
22.65000	 7.452	 4.751	3.9483	0.0742	0.1131	0.0275	1.1312e-001	1.1312e-001	4.67859e-001
22.66667	 7.531	 4.831	3.9442	0.0761	0.1150	0.0282	1.1502e-001	1.1502e-001	4.76370e-001
22.68333	 7.612	 4.909	3.9402	0.0781	0.1169	0.0289	1.1689e-001	1.1689e-001	4.84803e-001
22.70000	 7.694	 4.990	3.9362	0.0800	0.1188	0.0297	1.1881e-001	1.1881e-001	4.93456e-001
22.71667	 7.772	 5.072	3.9322	0.0821	0.1208	0.0304	1.2076e-001	1.2076e-001	5.02231e-001
22.73333	 7.851	 5.149	3.9282	0.0841	0.1226	0.0312	1.2261e-001	1.2261e-001	5.10631e-001
22.75000	 7.934	 5.228	3.9242	0.0862	0.1245	0.0320	1.2448e-001	1.2448e-001	5.19153e-001
22.76667	 8.016	 5.311	3.9202	0.0883	0.1265	0.0328	1.2645e-001	1.2645e-001	5.28095e-001
22.78333	 8.096	 5.392	3.9162	0.0904	0.1284	0.0336	1.2840e-001	1.2840e-001	5.36961e-001
22.80000	 8.177	 5.472	3.9122	0.0926	0.1303	0.0344	1.3029e-001	1.3029e-001	5.45651e-001
22.81667	 8.256	 5.553	3.9083	0.0948	0.1322	0.0352	1.3221e-001	1.3221e-001	5.54463e-001
22.83333	 8.336	 5.631	3.9043	0.0970	0.1341	0.0360	1.3409e-001	1.3409e-001	5.63098e-001
22.85000	 8.418	 5.711	3.9003	0.0993	0.1360	0.0369	1.3598e-001	1.3598e-001	5.71857e-001
22.86667	 8.496	 5.793	3.8964	0.1016	0.1379	0.0378	1.3793e-001	1.3793e-001	5.80839e-001
22.88333	 8.578	 5.870	3.8924	0.1039	0.1398	0.0386	1.3978e-001	1.3978e-001	5.89443e-001
22.90000	 8.657	 5.952	3.8885	0.1063	0.1417	0.0395	1.4172e-001	1.4172e-001	5.98471e-001
22.91667	 8.737	 6.031	3.8845	0.1087	0.1436	0.0404	1.4360e-001	1.4360e-001	6.07222e-001
22.93333	 8.816	 6.110	3.8806	0.1111	0.1455	0.0413	1.4549e-001	1.4549e-001	6.16097e-001
22.95000	 8.895	 6.189	3.8767	0.1136	0.1474	0.0422	1.4737e-001	1.4737e-001	6.24894e-001
22.96667	 8.974	 6.268	3.8727	0.1161	0.1492	0.0431	1.4924e-001	1.4924e-001	6.33714e-001
22.98333	 9.052	 6.347	3.8688	0.1186	0.1511	0.0441	1.5111e-001	1.5111e-001	6.42557e-001
23.00000	 9.129	 6.424	3.8649	0.1211	0.1530	0.0450	1.5296e-001	1.5296e-001	6.51323e-001
23.01667	 9.206	 6.501	3.8610	0.1237	0.1548	0.0460	1.5479e-001	1.5479e-001	6.60009e-001
23.03333	 9.282	 6.578	3.8571	0.1263	0.1566	0.0469	1.5661e-001	1.5661e-001	6.68719e-001
23.05000	 9.359	 6.653	3.8532	0.1289	0.1584	0.0479	1.5842e-001	1.5842e-001	6.77350e-001
23.06667	 9.434	 6.730	3.8493	0.1316	0.1602	0.0489	1.6024e-001	1.6024e-001	6.86105e-001
23.08333	 9.512	 6.805	3.8454	0.1343	0.1620	0.0499	1.6202e-001	1.6202e-001	6.94679e-001
23.10000	 9.585	 6.882	3.8416	0.1371	0.1639	0.0509	1.6387e-001	1.6387e-001	7.03581e-001
23.11667	 9.658	 6.955	3.8377	0.1398	0.1656	0.0519	1.6560e-001	1.6560e-001	7.11995e-001
23.13333	 9.733	 7.028	3.8338	0.1426	0.1673	0.0529	1.6733e-001	1.6733e-001	7.20430e-001
23.15000	 9.807	 7.102	3.8299	0.1454	0.1691	0.0539	1.6911e-001	1.6911e-001	7.29093e-001
23.16667	 9.880	 7.176	3.8261	0.1483	0.1709	0.0550	1.7086e-001	1.7086e-001	7.37674e-001
23.18333	 9.949	 7.249	3.8222	0.1511	0.1726	0.0560	1.7259e-001	1.7259e-001	7.46175e-001
23.20000	10.020	 7.317	3.8184	0.1540	0.1742	0.0571	1.7423e-001	1.7423e-001	7.54284e-001
23.21667	10.089	 7.388	3.8145	0.1570	0.1759	0.0581	1.7591e-001	1.7591e-001	7.62620e-001
23.23333	10.157	 7.457	3.8107	0.1599	0.1775	0.0592	1.7755e-001	1.7755e-001	7.70770e-001
23.25000	10.228	 7.524	3.8069	0.1629	0.1792	0.0603	1.7916e-001	1.7916e-001	7.78837e-001
23.26667	10.295	 7.595	3.8030	0.1659	0.1808	0.0614	1.8084e-001	1.8084e-001	7.87234e-001
23.28333	10.360	 7.662	3.7992	0.1690	0.1824	0.0625	1.8243e-001	1.8243e-001	7.95237e-001
