25.0825	-1.10689
25.2585	-1.11268
25.4319	-1.11833
25.5967	-1.12408
25.7678	-1.12977
25.933	-1.13532
26.1085	-1.14067
26.2761	-1.14616
26.4479	-1.15138
26.6156	-1.15641
26.7873	-1.16138
26.9536	-1.16627
27.1182	-1.17096
27.2859	-1.17579
27.46	-1.18036
27.6287	-1.18502
27.7991	-1.18956
27.9714	-1.19379
28.1376	-1.19781
28.312	-1.20204
28.4809	-1.20597
28.6431	-1.2098
28.8244	-1.21346
28.9908	-1.21699
29.1574	-1.22009
29.3265	-1.2231
29.4925	-1.22605
29.6777	-1.22908
29.8341	-1.23199
29.9982	-1.23486
30.1676	-1.23756
30.3395	-1.2402
30.5084	-1.24294
30.6651	-1.24644
30.8444	-1.25084
31.0097	-1.25595
31.1826	-1.26173
31.3489	-1.26784
31.5188	-1.27357
31.6793	-1.27869
31.8542	-1.28306
32.0209	-1.28662
32.1894	-1.28977
32.3587	-1.2923
32.5265	-1.29419
32.6978	-1.29594
32.864	-1.29764
33.0248	-1.29869
33.2032	-1.29972
33.3725	-1.30077
33.5458	-1.30154
33.7149	-1.30219
33.8763	-1.30314
34.0454	-1.3042
34.2171	-1.30503
34.3839	-1.30606
34.5613	-1.30719
34.718	-1.30817
34.8939	-1.3088
35.0634	-1.30943
35.2376	-1.31011
35.4102	-1.31073
35.5593	-1.31156
35.7374	-1.31257
35.9234	-1.31343
36.0921	-1.31434
36.2496	-1.31497
36.4254	-1.31556
36.5914	-1.31614
36.7569	-1.31677
36.9257	-1.31712
37.0977	-1.31767
37.2718	-1.31815
37.4452	-1.31856
37.6071	-1.31913
37.783	-1.31977
37.9443	-1.32026
38.1188	-1.32084
38.2842	-1.32147
38.4566	-1.32194
38.6181	-1.32264
38.8172	-1.32319
38.9676	-1.32388
39.1228	-1.32448
39.315	-1.3249
39.4747	-1.32525
39.6365	-1.32562
39.8041	-1.32583
39.9768	-1.3261
40.1523	-1.32627
40.3142	-1.32656
40.4838	-1.32714
40.659	-1.32746
40.8149	-1.32775
40.9784	-1.32807
41.1662	-1.32836
41.3076	-1.32872
41.4812	-1.32896
41.6351	-1.32936
41.8395	-1.32965
42.0041	-1.33026
42.167	-1.33096
42.34	-1.33168
42.5055	-1.3327
42.6771	-1.33361
42.8473	-1.33454
43.014	-1.33532
43.1805	-1.33614
43.3478	-1.33691
43.5189	-1.33756
43.6893	-1.33821
43.8606	-1.33887
44.0306	-1.3394
44.1852	-1.34019
44.3624	-1.34116
44.5349	-1.34194
44.6988	-1.34287
44.8607	-1.34387
45.0359	-1.34478
45.2184	-1.34559
45.3715	-1.34682
45.5528	-1.34768
45.7261	-1.3485
45.8802	-1.34936
46.0571	-1.35017
46.2265	-1.35098
46.3914	-1.35167
46.5615	-1.35232
46.7311	-1.35306
46.8924	-1.35352
47.0727	-1.35386
47.2361	-1.35441
47.4083	-1.35503
47.5806	-1.35569
47.7564	-1.35656
47.914	-1.35753
48.0806	-1.35844
48.2709	-1.35886
48.4222	-1.3597
48.5909	-1.36015
48.7659	-1.36047
48.9382	-1.3608
49.0987	-1.36108
49.2623	-1.36135
49.4439	-1.36147
49.6029	-1.36173
49.7825	-1.36211
49.9249	-1.36278
50.0949	-1.36345
50.2792	-1.36418
50.4391	-1.36525
50.6015	-1.36621
50.7763	-1.36695
50.9695	-1.36818
51.1029	-1.36933
51.2859	-1.37019
51.4491	-1.371
51.6145	-1.3718
51.7686	-1.37238
51.9355	-1.37266
52.1197	-1.3732
52.2947	-1.37372
52.4484	-1.37439
52.6179	-1.3751
52.8051	-1.37617
52.9717	-1.37681
53.1292	-1.37814
53.2876	-1.37889
53.4518	-1.37944
53.6249	-1.3799
53.7949	-1.38026
53.9547	-1.38069
54.1306	-1.38113
54.2967	-1.38179
54.459	-1.38261
54.6384	-1.38357
54.8015	-1.3845
54.9708	-1.38546
55.142	-1.38672
55.3049	-1.38775
55.47769	-1.3887
55.6445	-1.38938
55.8071	-1.39013
55.985	-1.39067
56.144	-1.391
56.3142	-1.39149
56.4791	-1.39208
56.6406	-1.39257
56.8234	-1.3931
56.986	-1.3938
57.1448	-1.39442
57.3257	-1.39518
57.4796	-1.39588
57.6588	-1.39655
57.82659	-1.39726
57.9879	-1.39794
58.1466	-1.39892
58.3328	-1.39972
58.5117	-1.40062
58.6758	-1.40147
58.8463	-1.40233
59.0078	-1.40285
59.1677	-1.40322
59.3408	-1.40368
59.5053	-1.40395
59.6719	-1.40427
59.8373	-1.40461
60.0007	-1.40521
60.1667	-1.40613
60.3396	-1.40715
60.4937	-1.40812
60.6602	-1.40925
60.841	-1.41033
61.0078	-1.41134
61.1654	-1.41271
61.3311	-1.41398
61.5063	-1.41534
61.6804	-1.41662
61.8429	-1.41798
62.0103	-1.4191
62.1786	-1.42019
62.329	-1.42122
62.5118	-1.42201
62.6807	-1.42277
62.8479	-1.4235
63.0145	-1.42423
63.1782	-1.42488
63.3509	-1.42569
63.5109	-1.4264
63.6704	-1.42707
63.8434	-1.42778
64.0126	-1.42843
64.1878	-1.42927
64.3497	-1.43005
64.5173	-1.43085
64.6833	-1.43158
64.8498	-1.43252
65.0198	-1.4333
65.1958	-1.43403
65.3471	-1.43469
65.5246	-1.43538
65.6915	-1.43589
65.8509	-1.43612
66.0185	-1.43662
66.1771	-1.43704
66.3638	-1.43735
66.5162	-1.43783
66.6944	-1.43828
66.8677	-1.43872
67.02	-1.43917
67.1787	-1.43963
67.3471	-1.44009
67.5452	-1.44065
67.683	-1.44134
67.8621	-1.44177
68.026	-1.44233
68.1903	-1.44285
68.3551	-1.44312
68.5242	-1.44293
68.6899	-1.44301
68.8701	-1.4432
69.0164	-1.44331
69.1953	-1.44365
69.357	-1.44429
69.5128	-1.44491
