24.60000	 2.175	-0.127	3.5080	0.0001	0.0039	0.0009	3.9154e-003	3.9154e-003	1.92276e-002
24.61667	 2.204	-0.097	3.5051	0.0001	0.0042	0.0009	4.2259e-003	4.2259e-003	2.06984e-002
24.63333	 2.233	-0.061	3.5016	0.0002	0.0046	0.0010	4.5611e-003	4.5611e-003	2.22901e-002
24.65000	 2.264	-0.026	3.4982	0.0003	0.0049	0.0011	4.9228e-003	4.9228e-003	2.40125e-002
24.66667	 2.294	 0.012	3.4947	0.0004	0.0053	0.0012	5.3132e-003	5.3132e-003	2.58762e-002
24.68333	 2.327	 0.048	3.4913	0.0005	0.0057	0.0013	5.7346e-003	5.7346e-003	2.78925e-002
24.70000	 2.360	 0.088	3.4878	0.0006	0.0062	0.0014	6.1894e-003	6.1894e-003	3.00739e-002
24.71667	 2.394	 0.127	3.4844	0.0007	0.0067	0.0015	6.6802e-003	6.6802e-003	3.24335e-002
24.73333	 2.427	 0.168	3.4809	0.0008	0.0072	0.0017	7.2100e-003	7.2100e-003	3.49859e-002
24.75000	 2.462	 0.207	3.4775	0.0009	0.0078	0.0018	7.7818e-003	7.7818e-003	3.77465e-002
24.76667	 2.498	 0.249	3.4740	0.0011	0.0084	0.0020	8.3990e-003	8.3990e-003	4.07320e-002
24.78333	 2.535	 0.291	3.4706	0.0012	0.0091	0.0021	9.0651e-003	9.0651e-003	4.39607e-002
24.80000	 2.572	 0.335	3.4671	0.0014	0.0089	0.0021	8.9218e-003	8.9218e-003	4.32706e-002
24.81667	 2.613	 0.378	3.4637	0.0015	0.0101	0.0024	1.0081e-002	1.0081e-002	4.89030e-002
24.83333	 2.644	 0.426	3.4603	0.0017	0.0113	0.0028	1.1346e-002	1.1346e-002	5.50618e-002
24.85000	 2.686	 0.463	3.4568	0.0019	0.0123	0.0030	1.2345e-002	1.2345e-002	5.99367e-002
24.86667	 2.727	 0.512	3.4534	0.0022	0.0136	0.0034	1.3638e-002	1.3638e-002	6.62462e-002
24.88333	 2.768	 0.559	3.4500	0.0024	0.0149	0.0037	1.4903e-002	1.4903e-002	7.24384e-002
24.90000	 2.810	 0.607	3.4466	0.0027	0.0162	0.0040	1.6169e-002	1.6169e-002	7.86435e-002
24.91667	 2.855	 0.655	3.4432	0.0030	0.0175	0.0044	1.7461e-002	1.7461e-002	8.49918e-002
24.93333	 2.899	 0.706	3.4398	0.0033	0.0188	0.0048	1.8834e-002	1.8834e-002	9.17436e-002
24.95000	 2.942	 0.757	3.4363	0.0036	0.0202	0.0052	2.0179e-002	2.0179e-002	9.83802e-002
24.96667	 2.989	 0.806	3.4329	0.0040	0.0215	0.0056	2.1498e-002	2.1498e-002	1.04901e-001
24.98333	 3.036	 0.860	3.4295	0.0044	0.0229	0.0060	2.2924e-002	2.2924e-002	1.11958e-001
25.00000	 3.084	 0.913	3.4261	0.0048	0.0243	0.0064	2.4349e-002	2.4349e-002	1.19030e-001
25.01667	 3.134	 0.968	3.4227	0.0052	0.0258	0.0068	2.5802e-002	2.5802e-002	1.26247e-001
25.03333	 3.184	 1.024	3.4193	0.0057	0.0273	0.0073	2.7307e-002	2.7307e-002	1.33740e-001
25.05000	 3.235	 1.081	3.4159	0.0061	0.0288	0.0077	2.8813e-002	2.8813e-002	1.41249e-001
25.06667	 3.287	 1.138	3.4126	0.0066	0.0303	0.0082	3.0345e-002	3.0345e-002	1.48904e-001
25.08333	 3.342	 1.197	3.4092	0.0072	0.0319	0.0087	3.1904e-002	3.1904e-002	1.56705e-001
25.10000	 3.395	 1.258	3.4058	0.0077	0.0335	0.0092	3.3543e-002	3.3543e-002	1.64913e-001
25.11667	 3.447	 1.318	3.4024	0.0083	0.0351	0.0097	3.5128e-002	3.5128e-002	1.72874e-001
25.13333	 3.502	 1.376	3.3990	0.0089	0.0367	0.0102	3.6687e-002	3.6687e-002	1.80717e-001
25.15000	 3.561	 1.438	3.3957	0.0096	0.0383	0.0108	3.8326e-002	3.8326e-002	1.88968e-001
25.16667	 3.616	 1.503	3.3923	0.0102	0.0400	0.0114	4.0071e-002	4.0071e-002	1.97759e-001
25.18333	 3.675	 1.565	3.3889	0.0109	0.0417	0.0119	4.1710e-002	4.1710e-002	2.06036e-001
25.20000	 3.732	 1.630	3.3855	0.0117	0.0434	0.0125	4.3456e-002	4.3456e-002	2.14853e-001
25.21667	 3.793	 1.694	3.3822	0.0124	0.0451	0.0131	4.5148e-002	4.5148e-002	2.23419e-001
25.23333	 3.853	 1.761	3.3788	0.0132	0.0469	0.0137	4.6947e-002	4.6947e-002	2.32524e-001
25.25000	 3.913	 1.828	3.3755	0.0140	0.0487	0.0144	4.8719e-002	4.8719e-002	2.41510e-001
25.26667	 3.975	 1.894	3.3721	0.0148	0.0505	0.0150	5.0491e-002	5.0491e-002	2.50507e-001
25.28333	 4.038	 1.962	3.3687	0.0157	0.0523	0.0157	5.2317e-002	5.2317e-002	2.59779e-001
25.30000	 4.102	 2.032	3.3654	0.0166	0.0541	0.0163	5.4169e-002	5.4169e-002	2.69194e-001
25.31667	 4.168	 2.102	3.3620	0.0175	0.0560	0.0170	5.6047e-002	5.6047e-002	2.78753e-001
25.33333	 4.233	 2.175	3.3587	0.0185	0.0579	0.0178	5.7980e-002	5.7980e-002	2.88587e-001
25.35000	 4.302	 2.246	3.3553	0.0195	0.0598	0.0185	5.9885e-002	5.9885e-002	2.98299e-001
25.36667	 4.367	 2.322	3.3520	0.0205	0.0619	0.0193	6.1897e-002	6.1897e-002	3.08552e-001
